edicao,fase,grupo,data,partida,time_1,placar,time_2,estadio,selecao,adversario,jogador,minuto,acrescimo,minuto_texto,tipo_oficial,tipo_tecnico,parte_corpo,tecnica,zona,xg,distancia_m,coordenada_x,coordenada_y,eh_penalti,eh_gol_contra,eh_falta,eh_cabeca,eh_fora_area,situacao,fonte_situacao,frase_situacao,fonte_oficial,fonte_tecnica,nivel_confianca,texto_original,gol_id,partida_id_local
1986,Final,,29 de junho de 1986,Argentina 3 - 2 Alemanha,Argentina,3 - 2,Alemanha,"Estádio Azteca, Cidade do México",Alemanha,Argentina,Rummenigge,74,,74',normal,Bola rolando,Pé direito,Meio voleio,Pequena área,0.5248,5.1,115.1,43.2,False,False,False,False,False,Escanteio,StatsBomb Open Data,,Wikipedia PT,StatsBomb Open Data,alta,Rummenigge 74',1326,1986-052
1986,Final,,29 de junho de 1986,Argentina 3 - 2 Alemanha,Argentina,3 - 2,Alemanha,"Estádio Azteca, Cidade do México",Alemanha,Argentina,Völler,81,,81',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Völler 81',1327,1986-052
1990,Fase de grupos,Grupo A,9 de junho,Itália 1 - 0 Áustria,Itália,1 - 0,Áustria,"Stadio Olimpico, Roma",Itália,Áustria,Schillaci,78,,78',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Schillaci 78',1328,1990-001
1990,Fase de grupos,Grupo A,10 de junho,Estados Unidos 1 - 5 Tchecoslováquia,Estados Unidos,1 - 5,Tchecoslováquia,"Stadio Comunale, Florença",Estados Unidos,Tchecoslováquia,Caligiuri,61,,61',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Caligiuri 61',1329,1990-002
1990,Fase de grupos,Grupo A,10 de junho,Estados Unidos 1 - 5 Tchecoslováquia,Estados Unidos,1 - 5,Tchecoslováquia,"Stadio Comunale, Florença",Tchecoslováquia,Estados Unidos,Skuhravý,25,,25',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Skuhravý 25',1330,1990-002
1990,Fase de grupos,Grupo A,10 de junho,Estados Unidos 1 - 5 Tchecoslováquia,Estados Unidos,1 - 5,Tchecoslováquia,"Stadio Comunale, Florença",Tchecoslováquia,Estados Unidos,Skuhravý,78,,78',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Skuhravý 78',1331,1990-002
1990,Fase de grupos,Grupo A,10 de junho,Estados Unidos 1 - 5 Tchecoslováquia,Estados Unidos,1 - 5,Tchecoslováquia,"Stadio Comunale, Florença",Tchecoslováquia,Estados Unidos,Bílek,39,,39',penalti,Pênalti,Não detalhado,Pênalti,Não detalhado,,,,,True,False,False,False,False,Pênalti,Wikipedia PT - marcador,,Wikipedia PT,Wikipedia PT - marcador,alta,Bílek 39' (pen.),1332,1990-002
1990,Fase de grupos,Grupo A,10 de junho,Estados Unidos 1 - 5 Tchecoslováquia,Estados Unidos,1 - 5,Tchecoslováquia,"Stadio Comunale, Florença",Tchecoslováquia,Estados Unidos,Hašek,50,,50',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Hašek 50',1333,1990-002
1990,Fase de grupos,Grupo A,10 de junho,Estados Unidos 1 - 5 Tchecoslováquia,Estados Unidos,1 - 5,Tchecoslováquia,"Stadio Comunale, Florença",Tchecoslováquia,Estados Unidos,Luhový,90,,90',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Luhový 90',1334,1990-002
1990,Fase de grupos,Grupo A,14 de junho,Itália 1 - 0 Estados Unidos,Itália,1 - 0,Estados Unidos,"Stadio Olimpico, Roma",Itália,Estados Unidos,Giannini,11,,11',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Giannini 11',1335,1990-003
1990,Fase de grupos,Grupo A,15 de junho,Áustria 0 - 1 Tchecoslováquia,Áustria,0 - 1,Tchecoslováquia,"Stadio Comunale, Florença",Tchecoslováquia,Áustria,Bílek,30,,30',penalti,Pênalti,Não detalhado,Pênalti,Não detalhado,,,,,True,False,False,False,False,Pênalti,Wikipedia PT - marcador,,Wikipedia PT,Wikipedia PT - marcador,alta,Bílek 30' (pen.),1336,1990-004
1990,Fase de grupos,Grupo A,19 de junho,Áustria 2 - 1 Estados Unidos,Áustria,2 - 1,Estados Unidos,"Stadio Comunale, Florença",Áustria,Estados Unidos,Ogris,49,,49',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Ogris 49',1337,1990-005
1990,Fase de grupos,Grupo A,19 de junho,Áustria 2 - 1 Estados Unidos,Áustria,2 - 1,Estados Unidos,"Stadio Comunale, Florença",Áustria,Estados Unidos,Rodax,63,,63',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Rodax 63',1338,1990-005
1990,Fase de grupos,Grupo A,19 de junho,Áustria 2 - 1 Estados Unidos,Áustria,2 - 1,Estados Unidos,"Stadio Comunale, Florença",Estados Unidos,Áustria,Murray,83,,83',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Murray 83',1339,1990-005
1990,Fase de grupos,Grupo A,19 de junho,Itália 2 - 0 Tchecoslováquia,Itália,2 - 0,Tchecoslováquia,"Stadio Olimpico, Roma",Itália,Tchecoslováquia,Schillaci,9,,9',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Schillaci 9',1340,1990-006
1990,Fase de grupos,Grupo A,19 de junho,Itália 2 - 0 Tchecoslováquia,Itália,2 - 0,Tchecoslováquia,"Stadio Olimpico, Roma",Itália,Tchecoslováquia,Baggio,78,,78',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Baggio 78',1341,1990-006
1990,Fase de grupos,Grupo B,8 de junho,Argentina 0 - 1 Camarões,Argentina,0 - 1,Camarões,"Stadio Giuseppe Meazza, Milão",Camarões,Argentina,Omam-Biyik,67,,67',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Omam-Biyik 67',1342,1990-007
1990,Fase de grupos,Grupo B,9 de junho,União Soviética 0 - 2 Romênia,União Soviética,0 - 2,Romênia,"Stadio San Nicola, Bari",Romênia,União Soviética,Lăcătuş,42,,42',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Lăcătuş 42',1343,1990-008
1990,Fase de grupos,Grupo B,9 de junho,União Soviética 0 - 2 Romênia,União Soviética,0 - 2,Romênia,"Stadio San Nicola, Bari",Romênia,União Soviética,Lăcătuş,57,,57',penalti,Pênalti,Não detalhado,Pênalti,Não detalhado,,,,,True,False,False,False,False,Pênalti,Wikipedia PT - marcador,,Wikipedia PT,Wikipedia PT - marcador,alta,Lăcătuş 57' (pen.),1344,1990-008
1990,Fase de grupos,Grupo B,13 de junho,Argentina 2 - 0 União Soviética,Argentina,2 - 0,União Soviética,"Stadio San Paolo, Nápoles",Argentina,União Soviética,Troglio,27,,27',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Troglio 27',1345,1990-009
1990,Fase de grupos,Grupo B,13 de junho,Argentina 2 - 0 União Soviética,Argentina,2 - 0,União Soviética,"Stadio San Paolo, Nápoles",Argentina,União Soviética,Burruchaga,79,,79',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Burruchaga 79',1346,1990-009
1990,Fase de grupos,Grupo B,14 de junho,Camarões 2 - 1 Romênia,Camarões,2 - 1,Romênia,"Stadio San Nicola, Bari",Camarões,Romênia,Milla,76,,76',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Milla 76',1347,1990-010
1990,Fase de grupos,Grupo B,14 de junho,Camarões 2 - 1 Romênia,Camarões,2 - 1,Romênia,"Stadio San Nicola, Bari",Camarões,Romênia,Milla,86,,86',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Milla 86',1348,1990-010
1990,Fase de grupos,Grupo B,14 de junho,Camarões 2 - 1 Romênia,Camarões,2 - 1,Romênia,"Stadio San Nicola, Bari",Romênia,Camarões,Balint,88,,88',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Balint 88',1349,1990-010
1990,Fase de grupos,Grupo B,18 de junho,Camarões 0 - 4 União Soviética,Camarões,0 - 4,União Soviética,"Stadio San Nicola, Bari",União Soviética,Camarões,Protasov,20,,20',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Protasov 20',1350,1990-011
1990,Fase de grupos,Grupo B,18 de junho,Camarões 0 - 4 União Soviética,Camarões,0 - 4,União Soviética,"Stadio San Nicola, Bari",União Soviética,Camarões,Zygmantovich,29,,29',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Zygmantovich 29',1351,1990-011
1990,Fase de grupos,Grupo B,18 de junho,Camarões 0 - 4 União Soviética,Camarões,0 - 4,União Soviética,"Stadio San Nicola, Bari",União Soviética,Camarões,Zavarov,55,,55',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Zavarov 55',1352,1990-011
1990,Fase de grupos,Grupo B,18 de junho,Camarões 0 - 4 União Soviética,Camarões,0 - 4,União Soviética,"Stadio San Nicola, Bari",União Soviética,Camarões,Dobrovolsky,63,,63',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Dobrovolsky 63',1353,1990-011
1990,Fase de grupos,Grupo B,18 de junho,Argentina 1 - 1 Romênia,Argentina,1 - 1,Romênia,"Stadio San Paolo, Nápoles",Argentina,Romênia,Monzón,62,,62',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Monzón 62',1354,1990-012
1990,Fase de grupos,Grupo B,18 de junho,Argentina 1 - 1 Romênia,Argentina,1 - 1,Romênia,"Stadio San Paolo, Nápoles",Romênia,Argentina,Balint,68,,68',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Balint 68',1355,1990-012
1990,Fase de grupos,Grupo C,10 de junho,Brasil 2 - 1 Suécia,Brasil,2 - 1,Suécia,"Stadio Delle Alpi, Turim",Brasil,Suécia,Careca,40,,40',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Careca 40',1356,1990-013
1990,Fase de grupos,Grupo C,10 de junho,Brasil 2 - 1 Suécia,Brasil,2 - 1,Suécia,"Stadio Delle Alpi, Turim",Brasil,Suécia,Careca,63,,63',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Careca 63',1357,1990-013
1990,Fase de grupos,Grupo C,10 de junho,Brasil 2 - 1 Suécia,Brasil,2 - 1,Suécia,"Stadio Delle Alpi, Turim",Suécia,Brasil,Brolin,79,,79',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Brolin 79',1358,1990-013
1990,Fase de grupos,Grupo C,11 de junho,Costa Rica 1 - 0 Escócia,Costa Rica,1 - 0,Escócia,"Stadio Luigi Ferraris, Gênova",Costa Rica,Escócia,Cayasso,49,,49',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Cayasso 49',1359,1990-014
1990,Fase de grupos,Grupo C,16 de junho,Brasil 1 - 0 Costa Rica,Brasil,1 - 0,Costa Rica,"Stadio Delle Alpi, Turim",Brasil,Costa Rica,Müller,33,,33',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Müller 33',1360,1990-015
1990,Fase de grupos,Grupo C,16 de junho,Suécia 1 - 2 Escócia,Suécia,1 - 2,Escócia,"Stadio Luigi Ferraris, Gênova",Suécia,Escócia,Strömberg,86,,86',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Strömberg 86',1361,1990-016
1990,Fase de grupos,Grupo C,16 de junho,Suécia 1 - 2 Escócia,Suécia,1 - 2,Escócia,"Stadio Luigi Ferraris, Gênova",Escócia,Suécia,McCall,11,,11',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,McCall 11',1362,1990-016
1990,Fase de grupos,Grupo C,16 de junho,Suécia 1 - 2 Escócia,Suécia,1 - 2,Escócia,"Stadio Luigi Ferraris, Gênova",Escócia,Suécia,Johnston,81,,81',penalti,Pênalti,Não detalhado,Pênalti,Não detalhado,,,,,True,False,False,False,False,Pênalti,Wikipedia PT - marcador,,Wikipedia PT,Wikipedia PT - marcador,alta,Johnston 81' (pen.),1363,1990-016
1990,Fase de grupos,Grupo C,20 de junho,Brasil 1 - 0 Escócia,Brasil,1 - 0,Escócia,"Stadio Delle Alpi, Turim",Brasil,Escócia,Müller,82,,82',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Müller 82',1364,1990-017
1990,Fase de grupos,Grupo C,20 de junho,Suécia 1 - 2 Costa Rica,Suécia,1 - 2,Costa Rica,"Stadio Luigi Ferraris, Gênova",Suécia,Costa Rica,Ekström,32,,32',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Ekström 32',1365,1990-018
1990,Fase de grupos,Grupo C,20 de junho,Suécia 1 - 2 Costa Rica,Suécia,1 - 2,Costa Rica,"Stadio Luigi Ferraris, Gênova",Costa Rica,Suécia,Flores,75,,75',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Flores 75',1366,1990-018
1990,Fase de grupos,Grupo C,20 de junho,Suécia 1 - 2 Costa Rica,Suécia,1 - 2,Costa Rica,"Stadio Luigi Ferraris, Gênova",Costa Rica,Suécia,Medford,87,,87',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Medford 87',1367,1990-018
1990,Fase de grupos,Grupo D,9 de junho,Emirados Árabes Unidos 0 - 2 Colômbia,Emirados Árabes Unidos,0 - 2,Colômbia,"Stadio Renato Dall'Ara, Bolonha",Colômbia,Emirados Árabes Unidos,Redín,50,,50',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Redín 50',1368,1990-019
1990,Fase de grupos,Grupo D,9 de junho,Emirados Árabes Unidos 0 - 2 Colômbia,Emirados Árabes Unidos,0 - 2,Colômbia,"Stadio Renato Dall'Ara, Bolonha",Colômbia,Emirados Árabes Unidos,Valderrama,86,,86',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Valderrama 86',1369,1990-019
1990,Fase de grupos,Grupo D,10 de junho,Alemanha 4 - 1 Iugoslávia,Alemanha,4 - 1,Iugoslávia,"Stadio Giuseppe Meazza, Milão",Alemanha,Iugoslávia,Matthäus,28,,28',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Matthäus 28',1370,1990-020
1990,Fase de grupos,Grupo D,10 de junho,Alemanha 4 - 1 Iugoslávia,Alemanha,4 - 1,Iugoslávia,"Stadio Giuseppe Meazza, Milão",Alemanha,Iugoslávia,Matthäus,64,,64',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Matthäus 64',1371,1990-020
1990,Fase de grupos,Grupo D,10 de junho,Alemanha 4 - 1 Iugoslávia,Alemanha,4 - 1,Iugoslávia,"Stadio Giuseppe Meazza, Milão",Alemanha,Iugoslávia,Klinsmann,39,,39',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Klinsmann 39',1372,1990-020
1990,Fase de grupos,Grupo D,10 de junho,Alemanha 4 - 1 Iugoslávia,Alemanha,4 - 1,Iugoslávia,"Stadio Giuseppe Meazza, Milão",Alemanha,Iugoslávia,Völler,70,,70',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Völler 70',1373,1990-020
1990,Fase de grupos,Grupo D,10 de junho,Alemanha 4 - 1 Iugoslávia,Alemanha,4 - 1,Iugoslávia,"Stadio Giuseppe Meazza, Milão",Iugoslávia,Alemanha,Jozić,55,,55',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Jozić 55',1374,1990-020
1990,Fase de grupos,Grupo D,14 de junho,Iugoslávia 1 - 0 Colômbia,Iugoslávia,1 - 0,Colômbia,"Stadio Renato Dall'Ara, Bolonha",Iugoslávia,Colômbia,Jozić,75,,75',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Jozić 75',1375,1990-021
1990,Fase de grupos,Grupo D,15 de junho,Alemanha 5 - 1 Emirados Árabes Unidos,Alemanha,5 - 1,Emirados Árabes Unidos,"Stadio Giuseppe Meazza, Milão",Alemanha,Emirados Árabes Unidos,Völler,35,,35',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Völler 35',1376,1990-022
1990,Fase de grupos,Grupo D,15 de junho,Alemanha 5 - 1 Emirados Árabes Unidos,Alemanha,5 - 1,Emirados Árabes Unidos,"Stadio Giuseppe Meazza, Milão",Alemanha,Emirados Árabes Unidos,Völler,75,,75',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Völler 75',1377,1990-022
1990,Fase de grupos,Grupo D,15 de junho,Alemanha 5 - 1 Emirados Árabes Unidos,Alemanha,5 - 1,Emirados Árabes Unidos,"Stadio Giuseppe Meazza, Milão",Alemanha,Emirados Árabes Unidos,Klinsmann,37,,37',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Klinsmann 37',1378,1990-022
1990,Fase de grupos,Grupo D,15 de junho,Alemanha 5 - 1 Emirados Árabes Unidos,Alemanha,5 - 1,Emirados Árabes Unidos,"Stadio Giuseppe Meazza, Milão",Alemanha,Emirados Árabes Unidos,Matthäus,47,,47',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Matthäus 47',1379,1990-022
1990,Fase de grupos,Grupo D,15 de junho,Alemanha 5 - 1 Emirados Árabes Unidos,Alemanha,5 - 1,Emirados Árabes Unidos,"Stadio Giuseppe Meazza, Milão",Alemanha,Emirados Árabes Unidos,Bein,58,,58',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Bein 58',1380,1990-022
1990,Fase de grupos,Grupo D,15 de junho,Alemanha 5 - 1 Emirados Árabes Unidos,Alemanha,5 - 1,Emirados Árabes Unidos,"Stadio Giuseppe Meazza, Milão",Emirados Árabes Unidos,Alemanha,Ismaïl,46,,46',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Ismaïl 46',1381,1990-022
1990,Fase de grupos,Grupo D,19 de junho,Iugoslávia 4 - 1 Emirados Árabes Unidos,Iugoslávia,4 - 1,Emirados Árabes Unidos,"Stadio Renato Dall'Ara, Bolonha",Iugoslávia,Emirados Árabes Unidos,Sušić,5,,5',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Sušić 5',1382,1990-023
1990,Fase de grupos,Grupo D,19 de junho,Iugoslávia 4 - 1 Emirados Árabes Unidos,Iugoslávia,4 - 1,Emirados Árabes Unidos,"Stadio Renato Dall'Ara, Bolonha",Iugoslávia,Emirados Árabes Unidos,Pančev,9,,9',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Pančev 9',1383,1990-023
1990,Fase de grupos,Grupo D,19 de junho,Iugoslávia 4 - 1 Emirados Árabes Unidos,Iugoslávia,4 - 1,Emirados Árabes Unidos,"Stadio Renato Dall'Ara, Bolonha",Iugoslávia,Emirados Árabes Unidos,Pančev,46,,46',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Pančev 46',1384,1990-023
1990,Fase de grupos,Grupo D,19 de junho,Iugoslávia 4 - 1 Emirados Árabes Unidos,Iugoslávia,4 - 1,Emirados Árabes Unidos,"Stadio Renato Dall'Ara, Bolonha",Iugoslávia,Emirados Árabes Unidos,Prosinečki,90,,90',normal,Não detalhado,Não detalhado,Não detalhado,Não detalhado,,,,,False,False,False,False,False,Não informado,,,Wikipedia PT,,alta,Prosinečki 90',1385,1990-023
